AtencionID|Numero Ticket|Agencia|Semana Visita|Tipo Atencion|ProveedorID|Proveedor|Unidades|Costo Atencion|Numero OS/OC|Codigo Conformidad
18831|WO0000005519084|LAS VI AS||Variable|48|Accenture||60|04093-082023|
18846|WO0000005519085|PURUCHUCO|S4|Flat|48|Accenture||65.680000000000007||
18848|WO0000005520662|VENEZUELA||Variable|9|Cechriza||59||
18856|WO0000005520632|MUSA|S4|Flat|48|Accenture||||
18863|WO0000005520618|MUSA|S4|Flat|48|Accenture||150|04746-082023|
18865|WO0000005519660|CAILLOMA||Variable|9|Cechriza||448.93||
18867|WO0000005521102|VENEZUELA||Variable|9|Cechriza||564.51||
18878|WO0000005519692|MALL AVENTURA PLAZA SANTA ANITA||Variable|27|J&M Contratistas||2052.58||
18881|WO0000005520248|SAN JUAN DE MARCONA||Variable|16|Coorporacion R&M||854.34||
18882|WO0000005520634|CHACLACAYO|S4|Flat|48|Accenture||485|00443-092023|
18885|WO0000005520616|MUSA||Variable|16|Coorporacion R&M||768.88||
18888|WO0000005523465|LA FONTANA||Rechazado|39|Otros||||
18889|WO0000005523055|LUREN||Rechazado|39|Otros||||
18893|WO0000005522525|EMANCIPACION||Rechazado|39|Otros||||
18895|WO0000005524399|LA FONTANA||No Definido||||||
18896|WO0000005524369|COLONIAL||Rechazado|39|Otros||||
18897|WO0000005524377|COLONIAL||Rechazado|39|Otros||||
18898|WO0000005523491|PARURO||Rechazado|39|Otros||||
18899|WO0000005523977|COLONIAL||Rechazado|39|Otros||||
18902|WO0000005525208|LA RAMBLA BRASIL|S4|Flat|48|Accenture||||
18903|WO0000005525225|LA RAMBLA BRASIL|S4|Flat|48|Accenture||||
18905|WO0000005525210|LA RAMBLA BRASIL|S4|Flat|48|Accenture||||
18906|WO0000005525231|CAILLOMA|S4|Flat|48|Accenture||||
18908|WO0000005525215|LA RAMBLA BRASIL|S4|Flat|48|Accenture||||
18909|WO0000005525228|MESA REDONDA|S4|Flat|48|Accenture||||
18910|WO0000005525219|ALFONSO UGARTE|S4|Flat|48|Accenture||||
18911|WO0000005525230|MESA REDONDA|S4|Flat|48|Accenture||||
18912|WO0000005525220|LA SALLE|S4|Flat|48|Accenture||||
18913|WO0000005522526|LA FONTANA||Variable|40|Prosegur||COSTO CERO||
18914|WO0000005522412|LAS ALONDRAS||Variable|40|Prosegur||COSTO CERO||
18919|WO0000005524388|VITARTE|S4|Flat|48|Accenture||COSTO CERO||
18920|WO0000005523422|CAILLOMA||Variable|16|Coorporacion R&M||354.79||
18921|WO0000005524339|CAILLOMA||Variable|40|Prosegur||COSTO CERO||
18922|WO0000005522418|MALA||Variable|40|Prosegur||COSTO CERO||
18923|WO0000005523408|VITARTE|S4|Flat|48|Accenture||COSTO CERO||
18924|WO0000005522413|LAS ALONDRAS||Variable|40|Prosegur||COSTO CERO||
18933|WO0000005523403|CAILLOMA|S4|Flat|48|Accenture||||
18935|WO0000005524395|LUREN||Variable|9|Cechriza||188.8||
18936|WO0000005525270|LOS RUISEÃ‘ORES||Variable|27|J&M Contratistas||639.65||
18937|WO0000005524335|PARURO|S4|Flat|48|Accenture||175|04428-082023|
18946|WO0000005526592|LUREN||Rechazado|39|Otros||||
18947|WO0000005526810|EL CARMEN||Rechazado|39|Otros||||
18949|WO0000005526816|PISCO||Variable|48|Accenture||1650|04513-082023|
18950|WO0000005526807|ELIO||Variable|26|Indgelec||690.3||
18951|WO0000005526806|ELIO|S4|Flat|48|Accenture||29.9||
18952|WO0000005526586|MESA REDONDA||Emergencia|20|Fari Services||531||
18953|WO0000005526834|COLONIAL||Emergencia|20|Fari Services||1062||
18955|WO0000005526815|NAZCA||Variable|48|Accenture||585|00441-092023|
18976|WO0000005527963|SANTA ANITA||Variable|9|Cechriza||59||
18981|WO0000005531365|MESA REDONDA||Variable|40|Prosegur||COSTO CERO||
18984|WO0000005529555|VITARTE||Variable|28|JGM Import||247.8||
18986|WO0000005529516|IMPERIAL|Q2|Flat|48|Accenture||105|04501-082023|
18988|WO0000005529502|IMPERIAL||Variable|16|Coorporacion R&M||COSTO CERO||
18989|WO0000005531906|ICA|S4|Flat|48|Accenture||COSTO CERO||
18996|WO0000005527967|SANTA ANITA||Variable|9|Cechriza||132.99||
18998|WO0000005529564|LOS RUISEÃ‘ORES|S4|Flat|48|Accenture||COSTO CERO||
19004|WO0000005529510|IMPERIAL|Q1|Flat|48|Accenture||781|00644-092023|
19012|WO0000005531694|PRIMAX MELGAREJO||Variable|27|J&M Contratistas||||
19015|WO0000005535951|PISCO||Rechazado|39|Otros||||
19017|WO0000005533706|LOS RUISEÃ‘ORES||No Definido||||||
19019|WO0000005533784|CAILLOMA||Rechazado|39|Otros||||
19020|WO0000005535020|MALA||Rechazado|39|Otros||||
19021|WO0000005535519|MALA||Rechazado|39|Otros||||
19025|WO0000005532332|LUREN||Variable|40|Prosegur||COSTO CERO||
19026|WO0000005532363|LUREN||Variable|40|Prosegur||COSTO CERO||
19032|WO0000005534629|MERCADO CENTRAL||Variable|40|Prosegur||COSTO CERO||
19033|WO0000005533396|LOS RUISEÃ‘ORES||Variable|28|JGM Import||283.2||
19034|WO0000005533700|LOS RUISEÃ‘ORES||Variable|28|JGM Import||177||
19036|WO0000005534282|LOS RUISEÃ‘ORES|S4|Flat|48|Accenture||130|04519-082023|
19037|WO0000005532874|VENEZUELA||Variable|40|Prosegur||COSTO CERO||
19038|WO0000005532630|CHACLACAYO||Variable|40|Prosegur||COSTO CERO||
19039|WO0000005533723|LA SALLE||Variable|28|JGM Import||130.97999999999999||
19046|WO0000005533742|MUSA|S4|Flat|48|Accenture||||
19048|WO0000005533731|MUSA|S4|Flat|48|Accenture||||
19049|WO0000005533309|MERCADO CENTRAL||Variable|26|Indgelec||690.3||
19055|WO0000005534263|EL CARMEN||Variable|40|Prosegur||||
19060|WO0000005533359|MESA REDONDA|S4|Flat|48|Accenture||||
19069|WO0000005535546|LA SALLE||Variable|9|Cechriza||59||
19071|WO0000005535505|MALA|Q2|Flat|48|Accenture||190|05318-082023|
19072|WO0000005535060|LA FONTANA||Variable|48|Accenture||260|05065-082023|
19073|WO0000005535010|MALA|Q2|Flat|48|Accenture||449.6|05320-082023|
19074|WO0000005535526|MALA|Q2|Flat|48|Accenture||231.4|05319-082023|
19079|WO0000005534672|COLONIAL||Variable|16|Coorporacion R&M||177.77||
19080|WO0000005535003|MALA|Q2|Flat|48|Accenture||136|05201-082023|
19089|WO0000005535948|PISCO|Q2|Flat|48|Accenture||590|05196-082023|
19092|WO0000005534297|LOS RUISEÃ‘ORES|S4|Flat|48|Accenture||||
19097|WO0000005535012|MALA|Q2|Flat|48|Accenture||495|00284-092023|
19102|WO0000005534215|HUAYCAN|S1|Flat|48|Accenture||COSTO CERO||
19113|WO0000005532832|LA FONTANA||Variable|9|Cechriza||115.17||
19131|WO0000005535996|HUAYCAN||Variable|45|Servicios Generales 2D&S||359.43||
19136|WO0000005539170|PARURO||Rechazado|39|Otros||||
19137|WO0000005539548|PARURO||Rechazado|39|Otros||||
19138|WO0000005539874|LOS RUISEÃ‘ORES||Rechazado|39|Otros||||
19139|WO0000005539110|RAUL FERRERO||Rechazado|39|Otros||||
19140|WO0000005538581|COLONIAL||Rechazado|39|Otros||||
19151|WO0000005538587|HUAYCAN|S1|Flat|48|Accenture||||
19152|WO0000005538537|LA FONTANA|S1|Flat|48|Accenture||||
19153|WO0000005538560|VITARTE|S1|Flat|48|Accenture||||
19154|WO0000005538539|LA FONTANA|S1|Flat|48|Accenture||||
19155|WO0000005538862|CONSTRUCTORES|S1|Flat|48|Accenture||||
19156|WO0000005538806|HUAYCAN|S1|Flat|48|Accenture||||
19157|WO0000005538530|LA FONTANA|S1|Flat|48|Accenture||||
19158|WO0000005538562|VITARTE|S1|Flat|48|Accenture||||
19159|WO0000005538570|PURUCHUCO|S1|Flat|48|Accenture||||
19160|WO0000005538540|LA FONTANA|S1|Flat|48|Accenture||||
19161|WO0000005538565|VITARTE|S1|Flat|48|Accenture||||
19162|WO0000005538803|HUAYCAN|S1|Flat|48|Accenture||||
19163|WO0000005538593|HUAYCAN|S1|Flat|48|Accenture||||
19164|WO0000005538558|PURUCHUCO|S1|Flat|48|Accenture||||
19165|WO0000005538868|CONSTRUCTORES|S1|Flat|48|Accenture||||
19166|WO0000005538591|HUAYCAN|S1|Flat|48|Accenture||||
19167|WO0000005538574|HUAYCAN|S1|Flat|48|Accenture||||
19168|WO0000005539859|LA FONTANA|S1|Variable|48|Accenture||||
19169|WO0000005539166|CONSTRUCTORES|S1|Flat|48|Accenture||||
19170|WO0000005538879|CONSTRUCTORES|S1|Flat|48|Accenture||||
19174|WO0000005538520|LA FONTANA|S1|Flat|48|Accenture||||
19176|WO0000005538514|LA FONTANA|S1|Flat|48|Accenture||||
19177|WO0000005538527|LA FONTANA|S1|Flat|48|Accenture||||
19178|WO0000005538507|LA FONTANA|S1|Flat|48|Accenture||||
19179|WO0000005538524|LA FONTANA|S1|Flat|48|Accenture||||
19180|WO0000005537491|LOS DAMASCOS||Variable|40|Prosegur||COSTO CERO||
19182|WO0000005537450|VENEZUELA|S1|Flat|48|Accenture||68.7||
19187|WO0000005538548|PISCO|Q2|Flat|48|Accenture||191|04925-082023|
19190|WO0000005537964|VENEZUELA|S1|Flat|48|Accenture||23.9||
19199|WO0000005539146|CHINCHA||Variable|28|JGM Import||690.3||
19200|WO0000005539188|CHINCHA||Variable|28|JGM Import||129.80000000000001||
19201|WO0000005537419|MOLICENTRO||Variable|48|Accenture||150|05185-082023|
19208|WO0000005539809|LOS RUISEÃ‘ORES|S4|Flat|48|Accenture||COSTO CERO||
19214|WO0000005539101|MUSA|S4|Flat|48|Accenture||31||
19234|WO0000005538229|AYACUCHO||Emergencia|42|Punto Control Ambiental||2596||
19237|WO0000005539112|RAUL FERRERO||Variable|45|Servicios Generales 2D&S||300.43||
19242|WO0000005538887|LAS ALONDRAS|S1|Flat|48|Accenture||624|00043-102023|
19244|WO0000005538887|LAS ALONDRAS||Variable|45|Servicios Generales 2D&S||300.43||
19265|WO0000005547467|ALFONSO UGARTE||Rechazado|39|Otros||||
19267|WO0000005546806|AYACUCHO||Rechazado|39|Otros||||
19269|WO0000005546097|HUAYCAN||Rechazado|39|Otros||||
19270|WO0000005546074|LOS RUISEÃ‘ORES||Rechazado|39|Otros||||
19271|WO0000005546481|AYACUCHO||Rechazado|39|Otros||||
19274|WO0000005546008|PISCO||Emergencia|48|Accenture||680|05191-082023|
19275|WO0000005547402|ALFONSO UGARTE||Variable|28|JGM Import||212.4||
19276|WO0000005546095|LA RAMBLA BRASIL||Variable|48|Accenture||65|00137-092023|
19277|WO0000005546094|PARURO||Variable|48|Accenture||65|00140-092023|
19279|WO0000005545474|LA SALLE|S1|Flat|48|Accenture||31.55||
19290|WO0000005546866|MUSA||Variable|28|JGM Import||153.4||
19291|WO0000005547470|ALFONSO UGARTE||Variable|9|Cechriza||59||
19295|WO0000005546079|SANTA ANITA|S4|Flat|48|Accenture||COSTO CERO||
19296|WO0000005546092|PURUCHUCO||Variable|48|Accenture||||
19297|WO0000005546885|MOLICENTRO||Variable|48|Accenture||150|05362-082023|
19301|WO0000005546090|PURUCHUCO||Variable|48|Accenture||||
19312|WO0000005546012|HUAYCAN|S1|Flat|48|Accenture||32.700000000000003||
19316|WO0000005546003|HUAYCAN|S1|Flat|48|Accenture||COSTO CERO||
19320|WO0000005547472|ALFONSO UGARTE||Variable|9|Cechriza||123.19||
19321|WO0000005547473|ALFONSO UGARTE||Variable|9|Cechriza||357.07||
19322|WO0000005546473|PARURO||Variable|9|Cechriza||306.98||
19323|WO0000005546032|HUAYCAN|S1|Flat|48|Accenture||292|00557-092023|
19324|WO0000005546472|PARURO||Variable|9|Cechriza||120.07||
19325|WO0000005546467|PARURO||Variable|9|Cechriza||120.07||
19326|WO0000005546470|PARURO||Variable|9|Cechriza||120.07||
19352|WO0000005550931|LA PLANICIE||Rechazado|39|Otros||||
19353|WO0000005550137|EMANCIPACION||No Definido||||||
19358|WO0000005549466|MALA||Rechazado|39|Otros||||
19359|WO0000005549478|MALA||Rechazado|39|Otros||||
19361|WO0000005550664|ALFONSO UGARTE||Rechazado|39|Otros||||
19362|WO0000005549808|EMANCIPACION||Rechazado|39|Otros||||
19364|WO0000005550112|MESA REDONDA|S1|Flat|48|Accenture||||
19365|WO0000005550121|CAILLOMA|S1|Flat|48|Accenture||||
19366|WO0000005550104|VENEZUELA|S1|Flat|48|Accenture||||
19368|WO0000005550109|MESA REDONDA|S1|Flat|48|Accenture||||
19369|WO0000005550108|MESA REDONDA|S1|Flat|48|Accenture||||
19370|WO0000005549811|EMANCIPACION|S1|Flat|48|Accenture||||
19371|WO0000005550117|ALFONSO UGARTE|S1|Flat|48|Accenture||||
19372|WO0000005550118|LA RAMBLA BRASIL|S1|Flat|48|Accenture||||
19373|WO0000005548657|CENTRO CIVICO||Variable|28|JGM Import||112.1||
19376|WO0000005549453|MALA|Q2|Flat|48|Accenture||380|05361-082023|
19377|WO0000005550133|EMANCIPACION||Variable|28|JGM Import||177||
19380|WO0000005549024|MALA|Q2|Flat|48|Accenture||226|05359-082023|
19381|WO0000005550144|EMANCIPACION||Variable|28|JGM Import||88.5||
19382|WO0000005550960|MALL AVENTURA PLAZA SANTA ANITA|S4|Flat|48|Accenture||5||
19384|WO0000005550142|EMANCIPACION||Variable|28|JGM Import||135.69999999999999||
19387|WO0000005549806|ELIO||Variable|40|Prosegur||COSTO CERO||
19388|WO0000005550932|LUREN||Variable|40|Prosegur||COSTO CERO||
19391|WO0000005549052|HUAYCAN||Variable|9|Cechriza||59||
19392|WO0000005549057|HUAYCAN||Variable|16|Coorporacion R&M||280.39||
19393|WO0000005549866|CHACLACAYO|S1|Flat|48|Accenture||7.4||
19394|WO0000005550632|EL QUINDE ICA|S1|Flat|48|Accenture||198|00478-092023|
19398|WO0000005549463|CAILLOMA|S1|Flat|48|Accenture||100|05323-082023|
19403|WO0000005550660|NAZCA||Variable|16|Coorporacion R&M||929.5||
19404|WO0000005548636|VENEZUELA|S1|Flat|48|Accenture||COSTO CERO||
19409|WO0000005550146|EMANCIPACION|S1|Flat|48|Accenture||98.7||
19410|WO0000005549802|EMANCIPACION|S1|Flat|48|Accenture||266|00864-092023|
19411|WO0000005549499|EMANCIPACION|S1|Flat|48|Accenture||47.7||
19412|WO0000005550689|NAZCA|Q1|Flat|48|Accenture||335.8|01708-092023|
19413|WO0000005550666|NAZCA|Q1|Flat|48|Accenture||349.2|01508-092023|
19416|WO0000005549454|CAILLOMA|S1|Flat|48|Accenture||COSTO CERO||
19420|WO0000005550665|ALFONSO UGARTE|S1|Flat|48|Accenture||COSTO CERO||
19428|WO0000005550922|LA PLANICIE|S1|Flat|48|Accenture||59.8||
19429|WO0000005550922|LA PLANICIE|S2|Variable|45|Servicios Generales 2D&S||||
19430|WO0000005550639|MALA|Q1|Flat|48|Accenture||660|01059-092023|
19431|WO0000005550651|MALA|Q1|Flat|48|Accenture||160|01121-092023|
19434|WO0000005550993|CHINCHA||Variable|48|Accenture||300|00550-102023|
19448|WO0000005551472|ICA||Variable|19|Extintores G&S||||
19450|WO0000005556000|MALA||Rechazado|39|Otros||||
19451|WO0000005554564|CHINCHA||Rechazado|39|Otros||||
19452|WO0000005556013|MALA||Rechazado|39|Otros||||
19456|WO0000005554577|MALL AVENTURA PLAZA SANTA ANITA|S1|Flat|48|Accenture||21.8||
19459|WO0000005553378|EMANCIPACION||Variable|40|Prosegur||COSTO CERO||
19460|WO0000005553815|ELIO||Variable|40|Prosegur||COSTO CERO||
19462|WO0000005556008|MALA||Rechazado|39|Otros||||
19463|WO0000005554856|EL CARMEN||Variable|28|JGM Import||418.9||
19464|WO0000005552687|CHOSICA|S1|Flat|48|Accenture||9||
19466|WO0000005554160|CHOSICA|S1|Flat|48|Accenture||COSTO CERO||
19468|WO0000005556034|CENTRO CIVICO|S1|Flat|48|Accenture||COSTO CERO||
19469|WO0000005555721|ELIO||Variable|28|JGM Import||389.4||
19470|WO0000005556009|MALA||Variable|36|MR Express||106.2||
19471|WO0000005553341|CHINCHA|Q1|Flat|48|Accenture||410.5|00658-092023|
19472|WO0000005553352|CHINCHA||Variable|36|MR Express||70.8||
19473|WO0000005556009|MALA|Q1|Flat|48|Accenture||COSTO CERO||
19475|WO0000005553352|CHINCHA|Q1|Flat|48|Accenture||50|00867-092023|
19480|WO0000005556099|MUSA|S1|Flat|48|Accenture||COSTO CERO||
19481|WO0000005555202|LA FONTANA|S2|Flat|48|Accenture||COSTO CERO||
19482|WO0000005554567|PARCONA|S1|Flat|48|Accenture||230|00861-092023|
19487|WO0000005555762|MALA|Q1|Flat|48|Accenture||350|01132-092023|
19488|WO0000005553382|SANTA ANITA|S2|Flat|48|Accenture||235|00591-092023|
19490|WO0000005554191|PISCO||Emergencia|3|Alta Tecnologia En Limpieza||2208||
19492|WO0000005556097|VITARTE|S1|Flat|48|Accenture||COSTO CERO||
19494|WO0000005554507|LA SALLE||Emergencia|20|Fari Services||708||
19495|WO0000005554873|VENEZUELA||Emergencia|20|Fari Services||708||
19502|WO0000005555257|MALA||Variable|36|MR Express||82.6||
19503|WO0000005555257|MALA||Variable|53|Trazaidea||59||
19505|WO0000005553360|SANTA ANITA||Variable|16|Coorporacion R&M||2082.7199999999998||
19516|WO0000005558130|VENEZUELA||Rechazado|39|Otros||||
19518|WO0000005557778|EMANCIPACION||Rechazado|39|Otros||||
19519|WO0000005559410|HUAYCAN||Rechazado|39|Otros||||
19522|WO0000005558579|EMANCIPACION||Rechazado|39|Otros||||
19523|WO0000005558586|EMANCIPACION||Rechazado|39|Otros||||
19524|WO0000005558585|EMANCIPACION||Rechazado|39|Otros||||
19527|WO0000005560770|EMANCIPACION|S1|Flat|48|Accenture||COSTO CERO||
19529|WO0000005560760|EMANCIPACION||Variable|40|Prosegur||COSTO CERO||
19532|WO0000005558108|EMANCIPACION|S1|Flat|48|Accenture||8.31||
19534|WO0000005557781|EMANCIPACION|S1|Flat|48|Accenture||195|00432-092023|
19536|WO0000005557765|LA FONTANA|S2|Flat|48|Accenture||||
19541|WO0000005559435|PARCONA|S1|Flat|48|Accenture||200|00848-092023|
19542|WO0000005559923|CHOSICA|S1|Flat|48|Accenture||183|00495-092023|
19543|WO0000005557735|MOLICENTRO||Variable|48|Accenture||150||
19547|WO0000005559462|CHINCHA||Variable|16|Coorporacion R&M||659.01||
19559|WO0000005559433|PARCONA|S1|Flat|48|Accenture||385|01314-092023|
19560|WO0000005559449|VENEZUELA|S1|Flat|48|Accenture||170|01057-092023|
19564|WO0000005559911|MERCADO DE PRODUCTORES||Variable|53|Trazaidea||188.8||
19574|WO0000005557780|CHACLACAYO|S2|Flat|48|Accenture||79.150000000000006||
19575|WO0000005557790|CHACLACAYO|S2|Flat|48|Accenture||132.19999999999999||
19576|WO0000005557736|LUREN||Variable|42|Punto Control Ambiental||814||
19581|WO0000005557751|CONSTRUCTORES|S2|Flat|48|Accenture||370|00869-092023|
19584|WO0000005560718|EMANCIPACION|S1|Flat|48|Accenture||105||
19586|WO0000005558886|VENEZUELA|S2|Flat|48|Accenture||COSTO CERO||
19587|WO0000005559431|PARCONA|S1|Flat|48|Accenture||517.6|02882-092023|
19596|WO0000005563368|ICA||Rechazado|39|Otros||||
19597|WO0000005564637|VENEZUELA||Rechazado|39|Otros||||
19598|WO0000005562428|LOS RUISE ORES||Rechazado|39|Otros||||
19605|WO0000005564652|VENEZUELA||Rechazado|39|Otros||||
19608|WO0000005563332|EMANCIPACION|S1|Flat|48|Accenture||COSTO CERO||
19610|WO0000005563365|CENTRO CIVICO||Variable|40|Prosegur||COSTO CERO||
19611|WO0000005563779|CONSTRUCTORES|S2|Flat|48|Accenture||13.8||
19612|WO0000005563781|CONSTRUCTORES|S2|Flat|48|Accenture||||
19613|WO0000005563775|CONSTRUCTORES|S2|Flat|48|Accenture||||
19614|WO0000005563777|CONSTRUCTORES|S2|Flat|48|Accenture||||
19617|WO0000005563784|CONSTRUCTORES|S2|Flat|48|Accenture||||
19621|WO0000005563349|EMANCIPACION|S1|Flat|48|Accenture||119||
19622|WO0000005563752|CONSTRUCTORES|S2|Flat|48|Accenture||||
19624|WO0000005564644|VENEZUELA|S2|Flat|48|Accenture||38.5||
19625|WO0000005565784|CENTRO CIVICO||Variable|28|JGM Import||324.5||
19626|WO0000005565503|EL CARMEN|Q1|Flat|48|Accenture||445|00868-092023|
19628|WO0000005562961|PARURO|S1|Flat|48|Accenture||COSTO CERO||
19630|WO0000005562461|EMANCIPACION||Variable|9|Cechriza||59||
19631|WO0000005562463|EMANCIPACION||Variable|9|Cechriza||59||
19632|WO0000005562466|EMANCIPACION||Variable|9|Cechriza||59||
19633|WO0000005562470|EMANCIPACION||Variable|9|Cechriza||COSTO CERO||
19636|WO0000005563364|ICA|S1|Flat|48|Accenture||298.2|01128-092023|
19638|WO0000005566136|ASIA||Variable|16|Coorporacion R&M||519.20000000000005||
19640|WO0000005565095|SANTA ANITA||Variable|53|Trazaidea||53.1||
19641|WO0000005565054|LOS RUISEÃ‘ORES|S1|Flat|48|Accenture||2.5||
19645|WO0000005563356|LAS ALONDRAS|S1|Flat|48|Accenture||5||
19646|WO0000005563375|EMANCIPACION||Variable|53|Trazaidea||105.02||
19649|WO0000005565033|LA RAMBLA BRASIL|S2|Flat|48|Accenture||COSTO CERO||
19653|WO0000005563337|AYACUCHO||Variable|9|Cechriza||271.39999999999998||
19654|WO0000005565041|CONSTRUCTORES|S2|Flat|48|Accenture||COSTO CERO||
19656|WO0000005566137|EL QUINDE ICA||Variable|40|Prosegur||646.64||
19658|WO0000005563328|EMANCIPACION|S2|Flat|48|Accenture||105||
19660|WO0000005565056|LOS RUISEÃ‘ORES|S2|Flat|48|Accenture||310|01536-092023|
19661|WO0000005562404|IMPERIAL||Variable|16|Coorporacion R&M||2205.36||
19663|WO0000005563350|AYACUCHO||Variable|9|Cechriza||968.44||
19672|WO0000005569373|PLAZA SAN MARTIN||Rechazado|39|Otros||||
19673|WO0000005567630|VENEZUELA||Rechazado|39|Otros||||
19674|WO0000005568547|PARCONA||Rechazado|39|Otros||||
19676|WO0000005567650|SANTA ANITA||Rechazado|39|Otros||||
19677|WO0000005569144|PLAZA SAN MARTIN||Rechazado|39|Otros||||
19678|WO0000005567639|SANTA ANITA||Rechazado|39|Otros||||
19679|WO0000005570984|PLAZA SAN MARTIN||Rechazado|39|Otros||||
19680|WO0000005570983|PLAZA SAN MARTIN||Rechazado|39|Otros||||
19681|WO0000005570985|PLAZA SAN MARTIN||Rechazado|39|Otros||||
19682|WO0000005568907|LA FONTANA|S2|Flat|48|Accenture||36||
19692|WO0000005567391|ALFONSO UGARTE||Variable|28|JGM Import||177||
19694|WO0000005569335|PLAZA SAN MARTIN||Variable|28|JGM Import||200.6||
19695|WO0000005569343|PLAZA SAN MARTIN|S2|Flat|48|Accenture||195|00892-092023|
19696|WO0000005568566|COLONIAL||Variable|16|Coorporacion R&M||COSTO CERO||
19697|WO0000005567626|SANTA ANITA|S1|Flat|48|Accenture||COSTO CERO||
19698|WO0000005570925|CENTRO CIVICO||Variable|28|JGM Import||637.20000000000005||
19699|WO0000005568546|RAUL FERRERO||Variable|9|Cechriza||59||
19700|WO0000005568787|MERCADO DE PRODUCTORES||Variable|40|Prosegur||COSTO CERO||
19702|WO0000005569588|LA FONTANA|S2|Flat|48|Accenture||||
19703|WO0000005570981|PLAZA SAN MARTIN||Variable|16|Coorporacion R&M||COSTO CERO||
19705|WO0000005569713|PURUCHUCO|S2|Flat|48|Accenture||COSTO CERO||
19707|WO0000005568262|MALL AVENTURA PLAZA SANTA ANITA|S1|Flat|48|Accenture||4.24||
19710|WO0000005568243|MALL AVENTURA PLAZA SANTA ANITA||Variable|53|Trazaidea||94.4||
19711|WO0000005569371|LA FONTANA||Variable|53|Trazaidea||70.8||
19713|WO0000005568900|MERCADO DE PRODUCTORES|S1|Flat|48|Accenture||83.6||
19714|WO0000005569344|CONSTRUCTORES||Variable|53|Trazaidea||76.599999999999994||
19715|WO0000005569356|PLAZA SAN MARTIN|S2|Flat|48|Accenture||144||
19717|WO0000005569314|PLAZA SAN MARTIN|S2|Flat|48|Accenture||156.75||
19718|WO0000005569327|PLAZA SAN MARTIN|S2|Flat|48|Accenture||492||
19721|WO0000005569375|PLAZA SAN MARTIN|S2|Flat|48|Accenture||143||
19727|WO0000005568216|CONSTRUCTORES||Variable|48|Accenture||54|01316-092023|
19729|WO0000005569594|LA FONTANA|S2|Flat|48|Accenture||COSTO CERO||
19731|WO0000005569589|LA FONTANA|S2|Flat|48|Accenture||COSTO CERO||
19732|WO0000005569596|LA FONTANA|S2|Flat|48|Accenture||COSTO CERO||
19733|WO0000005569702|LA FONTANA|S2|Flat|48|Accenture||120|01313-092023|
19737|WO0000005569545|COLONIAL|S2|Flat|48|Accenture||COSTO CERO||
19739|WO0000005569506|LA FONTANA|S2|Flat|48|Accenture||180|01124-092023|
19740|WO0000005569358|LA FONTANA|S2|Flat|48|Accenture||442|01116-092023|
19741|WO0000005568217|VENEZUELA|S2|Flat|48|Accenture||87.84||
19742|WO0000005569302|PLAZA SAN MARTIN||Variable|53|Trazaidea||117.1||
19744|WO0000005569717|PURUCHUCO|S3|Flat|48|Accenture||||
19745|WO0000005568562|PARCONA|S2|Flat|48|Accenture||976|02140-092023|
19746|WO0000005568996|PLAZA SAN MARTIN|S2|Flat|48|Accenture||80||
19747|WO0000005569109|PLAZA SAN MARTIN|S2|Flat|48|Accenture||111.63||
19748|WO0000005569359|PLAZA SAN MARTIN|S2|Flat|48|Accenture||162.6||
19749|WO0000005567919|PARURO|S2|Flat|48|Accenture||83.6||
19751|WO0000005569709|PURUCHUCO|S2|Flat|48|Accenture||40.799999999999997||
19753|WO0000005569710|PURUCHUCO|S2|Flat|48|Accenture||119.44||
19754|WO0000005568948|MUSA|S2|Flat|48|Accenture||460|01549-092023|
19755|WO0000005568707|EL CARMEN||Variable|48|Accenture||1433.5|02061-092023|
19756|WO0000005568707|EL CARMEN||Variable|36|MR Express||198.24||
19757|WO0000005570989|PLAZA SAN MARTIN|S2|Flat|48|Accenture||810|01525-092023|
19758|WO0000005569369|PLAZA SAN MARTIN|S2|Flat|48|Accenture||470|01738-092023|
19759|WO0000005569535|LA FONTANA|S2|Flat|48|Accenture||519|01705-092023|
19773|WO0000005572604|LA RAMBLA BRASIL||Rechazado|39|Otros||||
19776|WO0000005572612|LA RAMBLA BRASIL||Rechazado|39|Otros||||
19781|WO0000005573375|HUAYCAN||Variable|28|JGM Import||1234.28||
19782|WO0000005572682|PLAZA SAN MARTIN||Variable|28|JGM Import||1360.54||
19783|WO0000005573383|RAUL FERRERO||Variable|9|Cechriza||59||
19789|WO0000005572038|LAS ALONDRAS|S2|Flat|48|Accenture||150|01315-092023|
19792|WO0000005573337|LOS DAMASCOS||Variable|53|Trazaidea||483.8||
19793|WO0000005574144|PLAZA SAN MARTIN|S2|Flat|48|Accenture||||
19796|WO0000005575076|MARISCAL CACERES||Emergencia|42|Punto Control Ambiental||1166.93||
19805|WO0000005576741|ELIO||Variable|40|Prosegur||||
19807|WO0000005576736|ELIO||Variable|40|Prosegur||1014.66||
19808|WO0000005579658|MERCADO CENTRAL||Rechazado|39|Otros||||
19810|WO0000005579655|MERCADO CENTRAL||Rechazado|39|Otros||||
19812|WO0000005579651|MERCADO CENTRAL||Rechazado|39|Otros||||
19813|WO0000005579630|PISCO||Rechazado|39|Otros||||
19814|WO0000005579635|PISCO||Rechazado|39|Otros||||
19815|WO0000005579661|MERCADO CENTRAL||Rechazado|39|Otros||||
19817|WO0000005577384|HUAYCAN|S2|Flat|48|Accenture||COSTO CERO||
