AtencionID|Numero Ticket|Agencia|Semana Visita|Tipo Atencion|ProveedorID|Proveedor|Unidades|Costo Atencion|Numero OS/OC|Codigo Conformidad
21003|WO0000005643897|PLAZA UNION|S1|Flat|48|Accenture|3|||
21004|WO0000005643897|PLAZA UNION||Variable|36|MR Express||35.4||
21005|WO0000005643811|LAS MALVINAS|s1|Flat|48|Accenture|1|||
21006|WO0000005643270|ZARATE|S1|Flat|48|Accenture|1|217.4|00176-102023|ok
21007|WO0000005645543|MEGA PLAZA 2|S2|Flat|48|Accenture|1|207|00689-102023|OK
21009|WO0000005643271|TOTTUS GUIPOR||Variable|9|Cechriza||17688||
21012|WO0000005645981|BELAUNDE|S1|Flat|48|Accenture|1|||
21020|WO0000005645524|MEGA PLAZA 2||Variable|48|Accenture||-|01877-102023|OK
21021|WO0000005645524|MEGA PLAZA 2||Variable|48|Accenture||158.59||PENDIENTE
21022|WO0000005645940|NICOLAS AYLLON||Variable|48|Accenture||251.1|01669-102023|OK
21027|WO0000005643266|ZARATE|s1|Flat|48|Accenture|3|322|01392-102023|ok
21028|WO0000005644600|PLAZA UNION|S1|Flat|48|Accenture|2|||
21032|WO0000005643272|ZARATE|S1|Flat|48|Accenture|1|250|01683-102023|OK
21035|WO0000005645550|MERCADO DE FRUTAS||Variable|9|Cechriza||2358.7600000000002||
21041|WO0000005649274|NICOLAS AYLLON||Variable|9|Cechriza||||
21047|WO0000005647872|EL PINO||Variable|32|Limtek||||
21049|WO0000005647463|MEGA PLAZA 2||Variable|36|MR Express||177||
21050|WO0000005647466|METRO AV. WIESSE||Variable|28|JGM Import||177||
21053|WO0000005648726|URB SAN FELIPE COMAS||Variable|28|JGM Import||424.8||
21054|WO0000005648746|PLAZA UNION||Variable|16|Coorporacion R&M||||
21055|WO0000005648706|VILLA SOL||Variable|28|JGM Import||129.80000000000001||
21060|WO0000005646919|SANTO DOMINGO||Variable|48|Accenture||53.1||
21065|WO0000005649221|NICOLAS AYLLON||Variable|48|Accenture||485.69|00678-102023|PENDIENTE
21067|WO0000005649283|NICOLAS AYLLON||Variable|9|Cechriza||59||
21068|WO0000005649271|NICOLAS AYLLON||Variable|9|Cechriza||59||
21069|WO0000005647895|IZAGUIRRE||Variable|28|JGM Import||159.30000000000001||
21070|WO0000005649267|NICOLAS AYLLON||Variable|9|Cechriza||59||
21071|WO0000005648702|VILLA SOL||Variable|28|JGM Import||159.30000000000001||
21073|WO0000005647476|NARANJAL||Variable|9|Cechriza||||
21082|WO0000005647416|NARANJAL|S2|Flat|48|Accenture|1|||
21084|WO0000005649251|PERU||Variable|36|MR Express||94.4||
21085|WO0000005648736|PLAZA UNION|s1|Flat|48|Accenture|2|||
21086|WO0000005649233|PERU|S1|Flat|48|Accenture|1|148|00667-102023|OK
21088|WO0000005649285|NICOLAS AYLLON||Variable|9|Cechriza||123.59||
21089|WO0000005647482|NARANJAL||Variable|9|Cechriza||374.64||
21091|WO0000005647809|LAS LOMAS||Variable|36|MR Express||70.8||
21092|WO0000005647809|LAS LOMAS|s1|Flat|48|Accenture|1|||
21095|WO0000005648343|PLAZA LIMA NORTE|s2|Flat|48|Accenture|1|107.6|00540-102023|ok
21096|WO0000005647453|MEGA PLAZA 2||Variable|40|Prosegur||2160.69||
21098|WO0000005646934|EL PINO|S1|Flat|48|Accenture|1|||
21099|WO0000005649244|NICOLAS AYLLON||Variable|42|Punto Control Ambiental||542.79999999999995||
21100|WO0000005649212|EDUARDO DE HABICH|s2|Flat|48|Accenture|10|503|02045-102023|ok
21106|WO0000005648360|MEGA PLAZA 2||Variable|40|Prosegur||1066.01||
21110|WO0000005647836|ZARATE||Variable|16|Coorporacion R&M||1138.6400000000001||
21113|WO0000005651858|MENDIOLA||Variable|26|Indgelec||||
21114|WO0000005651316|EDUARDO DE HABICH||Variable|28|JGM Import||||
21115|WO0000005653323|SANTO DOMINGO||Flat|48|Accenture||||
21117|WO0000005650519|ZARATE||Variable|48|Accenture||||
21119|WO0000005650966|INDEPENDENCIA (LIMA)||Variable|48|Accenture||||
21120|WO0000005653099|TUPAC AMARU||Variable|9|Cechriza||||
21122|WO0000005651860|MEGA PLAZA 2||Variable|23|Goicochea Madileydy||220.26||
21123|WO0000005651862|PDH MEXICHEM||Flat|48|Accenture|1|97.14|00658-102023|OK
21124|WO0000005652031|LAS LOMAS||Variable|36|MR Express||70.8||
21125|WO0000005650575|QUILCA||Variable|48|Accenture||218.06|00680-102023|ok
21130|WO0000005651312|SANTO DOMINGO|S2|Flat|48|Accenture|1|||
21132|WO0000005651835|ANTUNEZ DE MAYOLO||Variable|9|Cechriza||59||
21135|WO0000005651323|PERU|S2|Flat|48|Accenture|1|||
21136|WO0000005653395|BELAUNDE||Flat|48|Accenture|1|120|00701-102023|OK
21137|WO0000005650939|BELAUNDE||Variable|48|Accenture||224.67|00897-102023|OK
21139|WO0000005652090|PLAZA UNION|S1|Flat|48|Accenture|1|||
21140|WO0000005653340|NAYLAMP|S1|Flat|48|Accenture|1|251|00690-102023|ok
21141|WO0000005652343|EL SOL|S1|Flat|48|Accenture|1|406|00695-102023|ok
21142|WO0000005652013|LAS LOMAS|S1|Flat|48|Accenture|1|388|00693-102023|ok
21143|WO0000005652092|PLAZA UNION|S1|Flat|48|Accenture|2|||OK
21145|WO0000005650971|BELAUNDE|S1|Flat|48|Accenture|1|||
21146|WO0000005652019|LAS LOMAS|S1|Flat|48|Accenture|3|||
21149|WO0000005651895|PROCERES|s1|Flat|48|Accenture|1|101|00662-102023|ok
21151|WO0000005650577|NAYLAMP|S1|Flat|48|Accenture|1|101|00663-102023|OK
21152|WO0000005652008|LAS LOMAS|S1|Flat|48|Accenture|6|||
21155|WO0000005651893|PROCERES|s1|Flat|48|Accenture|1|||
21156|WO0000005652006|LAS LOMAS||Flat|48|Accenture|1|||
21157|WO0000005652306|TUPAC AMARU||Variable|36|MR Express||94.4||
21158|WO0000005651885|PROCERES|s1|Flat|48|Accenture|12|490|01026-102023|OK
21160|WO0000005651890|PROCERES|s1|Flat|48|Accenture|14|480|01036-102023|OK
21162|WO0000005652059|MEGA PLAZA|s2|Flat|48|Accenture|2|242|02071-102023|ok
21163|WO0000005652064|PLAZA UNION||Variable|9|Cechriza||324.74||
21164|WO0000005653031|ZARATE|S1|Flat|48|Accenture|1|580|00697-102023|ok
21166|WO0000005651812|EL PINO||Variable|48|Accenture||301.32|00899-102023|ok
21169|WO0000005651324|SANTO DOMINGO||Variable|48|Accenture||696.2||
21174|WO0000005651882|PROCERES||Variable|48|Accenture||406.39|01897-102023|ok
21175|WO0000005652310|CHIMPU OCLLO||Variable|16|Coorporacion R&M||936.38||
21176|WO0000005652715|NAYLAMP||Variable|3|Alta Tecnologia En Limpieza||271.39999999999998||
21177|WO0000005652024|LAS LOMAS|S1|Flat|48|Accenture|1|100.5|02127-102023|OK
21179|WO0000005652048|CHIMPU OCLLO|s2|Flat|48|Accenture|1|184.2|00669-102023|ok
21182|WO0000005651837|ANTUNEZ DE MAYOLO|s1|Flat|48|Accenture|1|251.5|01872-102023|ok
21185|WO0000005650571|LAS LOMAS|s1|Flat|48|Accenture|1|79.6|01673-102023|OK
21186|WO0000005652719|MERCADO DE FRUTAS||Emergencia|37|National Facilities Management||247||
21191|WO0000005653386|LAS LOMAS|S1|Flat|48|Accenture|1|||
21192|WO0000005652020|LAS LOMAS|s1|Flat|48|Accenture|1|||OK
21193|WO0000005651352|ZARATE||Variable|40|Prosegur||1499.57||
21197|WO0000005652025|LAS LOMAS||Variable|16|Coorporacion R&M||543.77||
21198|WO0000005656469|LOS ALISOS|S2|Flat|48|Accenture||||
21199|WO0000005654924|VILLA SOL||Flat|48|Accenture|1|||
21203|WO0000005656409|MEGA PLAZA 2||Flat|48|Accenture||||
21210|WO0000005656074|MEGA PLAZA 2||Variable|16|Coorporacion R&M||||
21212|WO0000005656058|IZAGUIRRE|S1|Flat|48|Accenture||||
21217|WO0000005656830|CAQUETA|s2|Flat|48|Accenture|1|||
21224|WO0000005655712|TOTTUS GUIPOR||Variable|23|Goicochea Madileydy||188.8||
21227|WO0000005655207|NACIONES UNIDAS||Variable|36|MR Express||23.6||
21228|WO0000005656401|PLAZA UNION|S2|Flat|48|Accenture|2|||
21229|WO0000005654991|NACIONES UNIDAS|s1|Flat|48|Accenture|3|||
21230|WO0000005655207|NACIONES UNIDAS|s1|Flat|48|Accenture|2|||
21231|WO0000005654698|EL SOL|S1|Flat|48|Accenture|1|233|00696-102023|ok
21232|WO0000005655703|SAN MARTIN DE PORRES|s1|Flat|48|Accenture|3|||
21233|WO0000005657293|BELAUNDE|S1|Flat|48|Accenture|1|133|01103-102023|OK
21236|WO0000005657271|LA ENSENADA||Variable|16|Coorporacion R&M||188.39||
21244|WO0000005656067|NARANJAL||Variable|16|Coorporacion R&M||381.83||
21251|WO0000005657202|NICOLAS AYLLON||Variable|28|JGM Import||547.52||
21264|WO0000005656835|CAQUETA||Variable|9|Cechriza||167.32||
21267|WO0000005655249|LAS MALVINAS|S2|Flat|48|Accenture|1|137|01397-102023|OK
21268|WO0000005654915|VILLA SOL|S2|Flat|48|Accenture|1|552|01383-102023|ok
21269|WO0000005657802|NICOLAS AYLLON||Variable|9|Cechriza||143.25||
21270|WO0000005655798|EL PROGRESO||Variable|48|Accenture||257.70999999999998|02892-102023|OK
21271|WO0000005655797|EL PROGRESO||Variable|16|Coorporacion R&M||854.34||
21273|WO0000005655263|IZAGUIRRE|s2|Flat|48|Accenture|1|377|01672-102023|ok
21282|WO0000005656095|LAS MALVINAS||Variable|2|Alartel Electronic||35.4||
21286|WO0000005661609|SANTA LUZMILA||Variable|27|J&M Contratistas||||
21289|WO0000005661115|PLAZA LIMA NORTE|s2|Flat|48|Accenture|1|||
21291|WO0000005661635|C.C. MULTIPLAZA||Variable|16|Coorporacion R&M||||
21292|WO0000005661617|MEGA PLAZA||Variable|36|MR Express||70.8||
21293|WO0000005659529|INDEPENDENCIA (LIMA)||Variable|48|Accenture||257.70999999999998|01106-102023|OK
21295|WO0000005659070|MENDIOLA||Variable|16|Coorporacion R&M||382.13||
21296|WO0000005659073|MENDIOLA||Variable|16|Coorporacion R&M||382.13||
21297|WO0000005661645|LAS LOMAS|S1|Flat|48|Accenture|1|||
21298|WO0000005659533|INDEPENDENCIA (LIMA)||Variable|48|Accenture||1087.68||OK
21299|WO0000005661219|PUENTE PIEDRA||Variable|16|Coorporacion R&M||198.13||
21300|WO0000005661637|LAS LOMAS|S1|Flat|48|Accenture|7|249|01364-102023|
21302|WO0000005661212|EDUARDO DE HABICH||Variable|28|JGM Import||112.1||
21305|WO0000005659964|TUSILAGOS|S1|Flat|48|Accenture|2|||
21306|WO0000005659573|MERCADO DE FRUTAS|S1|Flat|48|Accenture|6|||
21307|WO0000005662207|ANTUNEZ DE MAYOLO||Variable|9|Cechriza||||
21308|WO0000005661229|PUENTE PIEDRA|s2|Flat|48|Accenture|1|250|01104-102023|OK
21309|WO0000005659572|MERCADO DE FRUTAS|S1|Flat|48|Accenture|2|||
21310|WO0000005659028|NICOLAS AYLLON||Variable|36|MR Express||37.76||
21311|WO0000005660172|LAS LOMAS||Variable|16|Coorporacion R&M||1018.33||
21312|WO0000005661239|EL PINO|S1|Flat|48|Accenture|5|||
21314|WO0000005662617|PUENTE PIEDRA||Variable|9|Cechriza||||
21315|WO0000005659028|NICOLAS AYLLON|S1|Flat|48|Accenture|4|||
21316|WO0000005662233|VILLA SOL||Variable|23|Goicochea Madileydy||330.4||
21318|WO0000005661228|PUENTE PIEDRA|S2|Flat|48|Accenture|1|||
21321|WO0000005661230|PUENTE PIEDRA||Variable|36|MR Express||70.8||
21322|WO0000005661230|PUENTE PIEDRA|S2|Flat|48|Accenture|6|||
21324|WO0000005660807|C.B. FIORI|S2|Flat|48|Accenture|9|437|01362-102023|OK
21326|WO0000005661235|PUENTE PIEDRA|s2|Flat|48|Accenture|5|||
21327|WO0000005660196|TOTTUS GUIPOR||Flat|48|Accenture|1|120|02433-102023|OK
21328|WO0000005660196|TOTTUS GUIPOR||Variable|16|Coorporacion R&M||751.81||
21329|WO0000005659032|NICOLAS AYLLON|s2|Flat|48|Accenture|1|554|01378-102023|ok
21331|WO0000005661194|MEGA PLAZA 2||Variable|27|J&M Contratistas||388283||
21332|WO0000005661194|MEGA PLAZA 2||Variable|48|Accenture||240|01893-102023|OK
21335|WO0000005661224|PUENTE PIEDRA||Variable|23|Goicochea Madileydy||1649.64||
21336|WO0000005659066|TUPAC AMARU||Variable|48|Accenture||426.22|04005-102023|ok
21356|WO0000005666644|MENDIOLA||Variable|48|Accenture||||
21359|WO0000005668434|VILLA SOL|S2|Flat|48|Accenture||||
21367|WO0000005665254|PUENTE PIEDRA||Variable|40|Prosegur||||
21368|WO0000005667762|ROSA TORO||Variable|40|Prosegur||||
21369|WO0000005664898|LAS LOMAS||Variable|28|JGM Import||318.60000000000002||
21370|WO0000005665740|PUNTO BCP TOTTUS CAMPOY||Variable|48|Accenture||232.79|01372-102023|OK
21372|WO0000005665798|SAN JUAN DE LURIGANCHO|S2|Flat|48|Accenture|1|||
21373|WO0000005666629|CHIMPU OCLLO||Variable|9|Cechriza||||
21375|WO0000005666241|MEGA PLAZA||Variable|16|Coorporacion R&M||250||
21376|WO0000005665738|MEGA PLAZA 2||Variable|28|JGM Import||407.1||
21378|WO0000005664871|MERCADO DE FRUTAS||Variable|9|Cechriza||||
21379|WO0000005665741|PLAZA CIVICA VENTANILLA||Variable|15|Control de Grupos Electrogenos||1180||
21382|WO0000005665744|PERU|S2|Flat|48|Accenture|2|||
21387|WO0000005666672|EL PINO||Variable|9|Cechriza||||
21389|WO0000005666603|MENDIOLA||Variable|9|Cechriza||120.07||
21390|WO0000005665732|MEGA PLAZA 2||Variable|48|Accenture||526|02960-102023|OK
21391|WO0000005666200|SAN JUAN DE LURIGANCHO||Variable|48|Accenture||158.59||
21392|WO0000005665732|MEGA PLAZA 2||Variable|48|Accenture||141.6||
21393|WO0000005668115|UNIPLAZA||Variable|48|Accenture||120.53||OK
21402|WO0000005671671|TUSILAGOS||Variable|16|Coorporacion R&M||2056.29||
21405|WO0000005669103|PRO||Variable|23|Goicochea Madileydy||||
21408|WO0000005669187|MERCADO DE FRUTAS||Variable|48|Accenture||||
21409|WO0000005669124|VILLA SOL||Variable|16|Coorporacion R&M||||
21410|WO0000005670902|UNIPLAZA||Variable|9|Cechriza||||
21413|WO0000005669131|EDUARDO DE HABICH||Flat|48|Accenture||||
21418|WO0000005669115|LAS LOMAS||Variable|40|Prosegur||||
21419|WO0000005670017|LAS LOMAS||Variable|40|Prosegur||||
21420|WO0000005670937|LAS LOMAS|S2|Flat|48|Accenture|3|||
21422|WO0000005670935|EL PINO|S2|Flat|48|Accenture|1|||
21424|WO0000005670942|EL PINO|S2|Flat|48|Accenture|5|||
21425|WO0000005669655|EL SOL|S2|Flat|48|Accenture|1|131.5|01751-102023|OK
21426|WO0000005670487|UNIPLAZA||Variable|28|JGM Import||466.1||
21428|WO0000005670938|MENDIOLA||Variable|9|Cechriza||59||
21430|WO0000005670459|VILLA SOL||Variable|9|Cechriza||59||
21431|WO0000005670965|INDEPENDENCIA (LIMA)|S2|Flat|48|Accenture|1|||
21432|WO0000005671617|QUILCA||Variable|9|Cechriza||||
21434|WO0000005669130|EDUARDO DE HABICH|s3|Flat|48|Accenture|1|||
21435|WO0000005669127|NICOLAS AYLLON|s2|Flat|48|Accenture|1|212.2|01681-102023|ok
21436|WO0000005670943|MENDIOLA|S2|Flat|48|Accenture|1|472|02050-102023|OK
21437|WO0000005668889|NACIONES UNIDAS|S2|Flat|48|Accenture|11|||
21438|WO0000005668892|NACIONES UNIDAS|S2|Flat|48|Accenture|2|||
21439|WO0000005669104|PRO|S2|Flat|48|Accenture|1|122|02099-102023|OK
21441|WO0000005670443|METRO AV. WIESSE|S2|Flat|48|Accenture|2|330|01653-102023|OK
21443|WO0000005670445|METRO AV. WIESSE||Variable|16|Coorporacion R&M||823.05||
21444|WO0000005668891|NACIONES UNIDAS|s2|Flat|48|Accenture|1|212.2|01895-102023|ok
21445|WO0000005670901|EL SOL|s2|Flat|48|Accenture|1|640|01856-102023|OK
21446|WO0000005669102|PRO|S2|Flat|48|Accenture|1|||OK
21448|WO0000005671630|METRO AV. WIESSE|S2|Flat|48|Accenture|1|||
21449|WO0000005670458|METRO AV. WIESSE|S2|Flat|48|Accenture|2|||
21450|WO0000005669659|VILLA SOL|s2|Flat|48|Accenture|4|||
21451|WO0000005670934|EL PINO||Variable|36|MR Express||76.7||
21453|WO0000005669100|PRO|s2|Flat|48|Accenture|1|221.5|01857-102023|OK
21454|WO0000005668890|NACIONES UNIDAS|S2|Flat|48|Accenture|1|||
21455|WO0000005671627|C.C. MULTIPLAZA||Controlador|48|Accenture||120|03394-102023|
21458|WO0000005671627|C.C. MULTIPLAZA||Variable|28|JGM Import||1616.6||
21459|WO0000005670449|METRO AV. WIESSE|S2|Flat|48|Accenture|4|||
21460|WO0000005670043|LAS LOMAS||Flat|48|Accenture|1|212.2|01686-102023|OK
21463|WO0000005670019|LAS LOMAS|s2|Flat|48|Accenture|1|188|04977-102023|OK
21468|WO0000005674875|VILLA SOL|S2|Flat|48|Accenture||||
21470|WO0000005675217|SAN JUAN DE LURIGANCHO|S2|Flat|48|Accenture||||
21471|WO0000005673460|MENDIOLA||Variable|48|Accenture||||
21477|WO0000005674263|TUPAC AMARU||Variable|36|MR Express||||
21478|WO0000005676152|CHIMPU OCLLO||Variable|9|Cechriza||1655.78||
21479|WO0000005673192|CHIMPU OCLLO||Variable|23|Goicochea Madileydy||||
21481|WO0000005676109|NICOLAS AYLLON|S2|Flat|48|Accenture||||
21485|WO0000005675731|DEL AIRE||Flat|48|Accenture||||
21487|WO0000005673433|MENDIOLA||Variable|40|Prosegur||||
21491|WO0000005673470|LA ENSENADA||Variable|16|Coorporacion R&M||188.39||
21496|WO0000005675721|TUPAC AMARU||Variable|16|Coorporacion R&M||||
21499|WO0000005675714|TUSILAGOS|s2|Flat|48|Accenture|1|104.5|02136-102023|ok
21501|WO0000005673305|CHIMPU OCLLO||Variable|23|Goicochea Madileydy||76.7||
21502|WO0000005674848|NACIONES UNIDAS||Variable|23|Goicochea Madileydy||88.5||
21504|WO0000005673453|LA PAMPILLA|S3|Flat|48|Accenture|1|||
21506|WO0000005673445|INDEPENDENCIA (LIMA)||Variable|9|Cechriza||59||
21507|WO0000005674224|BELAUNDE||Variable|9|Cechriza||59||
21508|WO0000005673316|EL PROGRESO|S3|Flat|48|Accenture|1|||
21510|WO0000005673438|LA PAMPILLA|S2|Flat|48|Accenture|1|385|01871-102023|OK
21511|WO0000005673306|CHIMPU OCLLO|S3|Flat|48|Accenture|3|290|01803-102023|ok
21512|WO0000005674278|SAN JUAN DE LURIGANCHO||Variable|9|Cechriza||||
21513|WO0000005675711|TOTTUS GUIPOR|S2|Flat|48|Accenture|1|||
21515|WO0000005675729|TUPAC AMARU|S2|Flat|48|Accenture|2|||
21516|WO0000005673803|NAYLAMP|S2|Flat|48|Accenture|2|||
21518|WO0000005676100|NICOLAS AYLLON|S2|Flat|48|Accenture|1|||
21519|WO0000005675794|NICOLAS AYLLON|S2|Flat|48|Accenture|4|||
21520|WO0000005675290|LA ENSENADA||Variable|9|Cechriza||59||
21521|WO0000005674897|VILLA SOL|S2|Flat|48|Accenture|4|||
21523|WO0000005674881|VILLA SOL|S2|Flat|48|Accenture|1|||
21525|WO0000005673191|CHIMPU OCLLO|S2|Flat|48|Accenture|1|||
21526|WO0000005675288|ANGELICA GAMARRA||Variable|9|Cechriza||986.24||
21527|WO0000005675720|DEL AIRE|s2|Flat|48|Accenture|1|90|02138-102023|ok
21528|WO0000005673330|EL PROGRESO||Variable|16|Coorporacion R&M||||
21529|WO0000005675212|SAN JUAN DE LURIGANCHO||Variable|48|Accenture||208.42|03122-102023|OK
21530|WO0000005675212|SAN JUAN DE LURIGANCHO||Variable|48|Accenture||576.22|02894-102023|OK
21531|WO0000005676108|COLLIQUE|S3|Flat|48|Accenture|1|148|02458-102023|OK
21532|WO0000005673328|EL PROGRESO||Variable|48|Accenture||270.93|02963-102023|OK
21534|WO0000005676114|NICOLAS AYLLON|s2|Flat|48|Accenture|2|223|02140-102023|OK
21535|WO0000005676112|NICOLAS AYLLON|s2|Flat|48|Accenture|2|180|02139-102023|OK
21536|WO0000005674870|ZARATE||Variable|48|Accenture||270.93|02964-102023|OK
21539|WO0000005675724|DEL AIRE|S2|Flat|48|Accenture|1|||
21540|WO0000005675718|DEL AIRE|s2|Flat|48|Accenture|1|||
21542|WO0000005674275|QUILCA||Variable|16|Coorporacion R&M||103.84||
21543|WO0000005674275|QUILCA||Variable|48|Accenture||224.67|03108-102023|ok
21544|WO0000005673196|CHIMPU OCLLO||Variable|48|Accenture||623.13|04015-102023|ok
21545|WO0000005674275|QUILCA||Variable|16|Coorporacion R&M||1203.93||
21546|WO0000005674230|MEGA PLAZA 2||Variable|40|Prosegur||||
21547|WO0000005673300|CHIMPU OCLLO|S3|Flat|48|Accenture|2|240|04054-102023|PENDIENTE
21548|WO0000005675291|EL PROGRESO||Variable|48|Accenture||158.59|02091-102023|OK
21549|WO0000005673807|NAYLAMP|S2|Flat|48|Accenture|1|170|04765-102023|OK
21553|WO0000005678278|MEGA PLAZA 2||Variable|48|Accenture||||
21554|WO0000005678558|C.B. FIORI||Flat|48|Accenture||||
21558|WO0000005679993|ANTUNEZ DE MAYOLO||Variable|16|Coorporacion R&M||||
21565|WO0000005679533|SAN JUAN DE LURIGANCHO|S2|Flat|48|Accenture||||
21572|WO0000005678264|MEGA PLAZA 2||Variable|23|Goicochea Madileydy||||
21576|WO0000005678251|NARANJAL||Flat|48|Accenture||||
21578|WO0000005678553|C.B. FIORI|s2|Flat|48|Accenture|5|||
21579|WO0000005678555|C.B. FIORI|s2|Flat|48|Accenture|2|||
21580|WO0000005678565|C.B. FIORI|s2|Flat|48|Accenture|1|||
21581|WO0000005678546|LA ENSENADA||Variable|28|JGM Import||112.1||
21584|WO0000005678238|LOS ALISOS||Flat|48|Accenture|1|||
21585|WO0000005679206|PRO||Variable|23|Goicochea Madileydy||59||
21586|WO0000005679292|PLAZA UNION|S3|Flat|48|Accenture|1|||
21587|WO0000005679502|PLAZA UNION|S3|Flat|48|Accenture|1|||
21589|WO0000005679524|INDEPENDENCIA (LIMA)|s1|Flat|48|Accenture|1|||
21590|WO0000005680627|URB SAN FELIPE COMAS|s3|Flat|48|Accenture|1|||
21592|WO0000005680357|MEGA PLAZA 2||Variable|16|Coorporacion R&M||209.53||
21594|WO0000005680319|EL SOL|s2|Flat|48|Accenture|1|||
21597|WO0000005679555|SAN JUAN DE LURIGANCHO|S2|Flat|48|Accenture|1|||
21598|WO0000005678583|MEGA PLAZA 2|S3|Flat|48|Accenture|1|258|02111-102023|ok
21599|WO0000005679538|SAN JUAN DE LURIGANCHO|S2|Flat|48|Accenture|2|||
21600|WO0000005678518|MEGA PLAZA|S3|Flat|48|Accenture|1|99|02119-102023|ok
21601|WO0000005679256|ROSA TORO|s2|Flat|48|Accenture|1|||
21603|WO0000005679944|NARANJAL||Variable|23|Goicochea Madileydy||811.55||
21608|WO0000005679997|ANTUNEZ DE MAYOLO|S3|Flat|48|Accenture|1|||
21609|WO0000005679202|ANGELICA GAMARRA|S3|Flat|48|Accenture|2|||
21610|WO0000005680317|ANTUNEZ DE MAYOLO|S3|Flat|48|Accenture|3|||
21613|WO0000005678211|EDUARDO DE HABICH|S3|Flat|48|Accenture|2|||
21617|WO0000005677973|EDUARDO DE HABICH|S3|Flat|48|Accenture|1|||
21618|WO0000005679294|C.B. FIORI||Emergencia|37|National Facilities Management||469||
21619|WO0000005677977|EDUARDO DE HABICH|s3|Flat|48|Accenture|5|304|02141-102023|ok
21621|WO0000005679957|PERU||Variable|16|Coorporacion R&M||485.82||
21624|WO0000005679953|EL PROGRESO||Variable|16|Coorporacion R&M||854.34||
21630|WO0000005678576|INDEPENDENCIA (LIMA)||Variable|24|Hidortek Latino||130||
21631|WO0000005678576|INDEPENDENCIA (LIMA)||Variable|36|MR Express||118||
21632|WO0000005678254|TUPAC AMARU||Variable|16|Coorporacion R&M||324.85000000000002||
21633|WO0000005679205|ANGELICA GAMARRA|S3|Flat|48|Accenture|1|||
21641|WO0000005683171|PUENTE PIEDRA|S3|Flat|48|Accenture||||PENDIENTE
21642|WO0000005683108|PLAZA LIMA NORTE|S3|Flat|48|Accenture||317|02459-102023|
21645|WO0000005682233|PROCERES||Variable|48|Accenture||||
21646|WO0000005683891|BELAUNDE||Variable|9|Cechriza||||
21648|WO0000005684326|NICOLAS AYLLON||Flat|48|Accenture||||
21649|WO0000005683878|COLLIQUE||Variable|48|Accenture||1022.92|03438-102023|
21654|WO0000005683866|COLLIQUE|S3|Flat|48|Accenture||||
21656|WO0000005683169|PUENTE PIEDRA||Variable|16|Coorporacion R&M||||
21658|WO0000005683873|COLLIQUE|S3|Flat|48|Accenture||||
21660|WO0000005681871|ROSA TORO||Variable|23|Goicochea Madileydy||||
21662|WO0000005681836|EL AGUSTINO||Variable|40|Prosegur||||
21663|WO0000005682273|EL PROGRESO||Variable|28|JGM Import||383.5||
21664|WO0000005682217|EL PROGRESO|S2|Flat|48|Accenture|1|||
21666|WO0000005683145|COLLIQUE|s3|Flat|48|Accenture|1|||
21670|WO0000005682710|METRO AV. WIESSE||Variable|28|JGM Import||448.4||
21671|WO0000005683139|PRO||Variable|48|Accenture||134.13999999999999|02887-102023|ok
21672|WO0000005684352|BELAUNDE||Variable|9|Cechriza||59||
21674|WO0000005682765|PLAZA UNION||Variable|9|Cechriza||59||
21675|WO0000005683528|CHIMPU OCLLO||Variable|40|Prosegur||||
21676|WO0000005682267|TOTTUS GUIPOR||Variable|48|Accenture||158.59|02889-102023|OK
21677|WO0000005682219|METRO AV. WIESSE|S2|Flat|48|Accenture|1|140|02135-102023|OK
21678|WO0000005683138|TOTTUS GUIPOR|S3|Flat|48|Accenture|6|||
21679|WO0000005683860|TUPAC AMARU|S2|Flat|48|Accenture|1|||
21681|WO0000005682742|ZARATE|S2|Flat|48|Accenture|2|||
21683|WO0000005681897|IZAGUIRRE||Variable|9|Cechriza||||
21685|WO0000005681873|TOTTUS GUIPOR||Variable|23|Goicochea Madileydy||194.7||
21687|WO0000005684315|VILLA SOL||Variable|40|Prosegur||||
21688|WO0000005682201|PROCERES|S2|Flat|48|Accenture|8|||
21690|WO0000005682753|ZARATE||Variable|9|Cechriza||59||
21691|WO0000005681855|ROSA TORO|s2|Flat|48|Accenture|3|||
21693|WO0000005681809|MEGA PLAZA||Variable|28|JGM Import||191.16||
21694|WO0000005681846|ROSA TORO|s2|Flat|48|Accenture|3|||
21696|WO0000005681585|PLAZA LIMA NORTE|S3|Flat|48|Accenture|1|||
21701|WO0000005683114|PLAZA LIMA NORTE|S3|Flat|48|Accenture|1|||
21703|WO0000005683897|PLAZA CIVICA VENTANILLA|S3|Flat|48|Accenture|3|||
21704|WO0000005683898|PLAZA CIVICA VENTANILLA|S3|Flat|48|Accenture|1|||
21705|WO0000005684346|PLAZA LIMA NORTE||Variable|23|Goicochea Madileydy||82.6||
21713|WO0000005683865|COLLIQUE||Variable|23|Goicochea Madileydy||193.52||
21715|WO0000005683861|COLLIQUE||Variable|32|Limtek||COSTO CERO||
21716|WO0000005682214|PROCERES|s2|Flat|48|Accenture|1|407|02460-102023|ok
21726|WO0000005682768|NAYLAMP||Controlador|48|Accenture||||OK
21727|WO0000005682768|NAYLAMP||Variable|16|Coorporacion R&M||2167.73||
21728|WO0000005684979|TOTTUS GUIPOR|S3|Flat|48|Accenture||||
21729|WO0000005685319|COLLIQUE||Flat|48|Accenture||||
